,type,id,var_noise,initial_SNR,visu_SNR,sure_SNR,bayes_SNR,spc3_SNR,cusum_SNR,cusum2_SNR
16,block,3,0.004,6666.173359705176,4.870243825660261,-1.4464393879069106,0.03828735365044021,-10.996149555699642,-20.514448567241253,-2.6329174632772117
17,block,3,0.006,3026.9743657405847,5.223216709592517,1.3130080892964027,0.24187745063721428,-10.16333034306931,-17.088433114102997,0.41952785867164694
18,block,3,0.008,1747.955811506031,6.015773667573195,2.3162253187539044,0.46025214123579405,-5.9978502151692545,-14.704717743763654,0.8047602682649996
19,block,3,0.01,1032.071249435654,4.028360804366002,2.6923160056994644,0.4042413329301637,-3.8620027932429766,-12.429185027076041,3.950179721151322
20,block,4,0.002,26719.13580396323,4.741712274342544,4.700393021752143,0.0019240946808548696,-16.212872275537535,-25.802747178885873,-7.373962706025265
21,block,4,0.004,6824.207812303099,5.287588543930692,4.885157611135959,0.021720659160595873,-10.342241011479858,-19.877043321715423,-2.324897021812655
22,block,4,0.006,2756.3310369595174,6.356887555671976,5.070802830347447,0.12352442831675832,-6.5505829729212675,-15.923358267453512,1.1304650646049672
23,block,4,0.008,1708.946306261764,5.496152602057281,5.013880518139033,0.2628289602753401,-4.794739373234071,-13.833933994911614,3.204025269113651
24,block,4,0.01,1135.5873835668447,4.9623760499694995,4.596235622227619,0.3083885983960669,-2.9702316091042587,-12.136302718699689,3.905902072867118
25,block,5,0.002,18022.944600146133,4.811666543112991,-10.27858877509233,0.007788595502255089,-28.36598027945247,-29.29872459783212,-10.437253158345769
26,block,5,0.004,4470.126943713627,4.278490779431314,-4.79516417137193,0.031133821767885244,-22.313925457827505,-23.245654754640487,-4.563216103836608
27,block,5,0.006,2059.6215897895268,4.663888825095449,-1.9073681231915616,0.14940869136869292,-18.953447612219808,-19.863483838176904,-2.3362292154794555
28,block,5,0.008,1223.6096860235607,3.976133476842723,-0.48325820700269495,0.18323873187508338,-16.70816664924924,-17.684829940778226,0.9221978701142202
29,block,5,0.01,738.0573929816857,4.841296557211787,1.0308495520752115,0.3671197938697649,-14.516454155641975,-15.498772868377584,1.2689002546590125
30,block,6,0.002,11976.186385258883,5.063598911723885,-15.251416800368299,0.000948988429542102,-28.340047217625212,-30.054732430941367,-13.654813654573637
31,block,6,0.004,3422.5542268693434,4.3235074000129785,-9.539998221102005,0.008850206299697244,-22.90615402436697,-24.615934761860643,-8.477086674832455
