,type,id,var_noise,initial_SNR,visu_SNR,sure_SNR,bayes_SNR,spc3_SNR,cusum_SNR,cusum2_SNR
119,bump,1,0.01,107.90382768632915,6.593346846664022,6.0844809263210555,0.9585759555103228,7.726306457728956,-17.134816392496226,5.1280151144193695
120,bump,2,0.001,9400.845367556194,5.856700760675887,5.521699171164485,0.05904165578948266,7.421232566943026,-34.11610944181372,-11.865539789164966
121,bump,2,0.002,2529.910426028933,6.870599297021116,6.1458071118448485,0.4624716860796372,4.158563078607662,-28.416059894915698,-6.292480056876991
122,bump,2,0.003,1033.0694104060217,7.424715354041194,6.796206615924067,1.9266546944972187,5.860198165834959,-24.52645998299942,-3.5909703023436137
123,bump,2,0.004,614.2262991346413,6.043493308050748,6.214710531014624,1.8069377096690666,6.851783204360541,-22.27628592164958,-0.745485211810889
124,bump,2,0.005,398.6796075036805,5.544149718949649,5.317721824976841,2.2837825908848908,6.604958798685675,-20.40700567671752,0.8720577669705036
125,bump,2,0.006,259.8362475913077,5.683378414028438,5.149183421334475,2.715432850438637,5.800473792094623,-18.548552367159278,2.2980643674194883
126,bump,2,0.007,183.93037504920633,5.330010200078561,5.290199015681529,2.568707826698413,6.865535809268474,-17.017468294975114,3.1113203128874507
127,bump,2,0.008,150.1975603750717,5.1514211097447955,5.833055610131145,1.8814653251651743,7.656023298064733,-16.173824646251436,4.379848446065375
128,bump,2,0.009000000000000001,111.20035000784647,6.134867621350565,5.950317035554624,3.2415478088917964,7.169453302331633,-14.692409312421358,4.850470946222163
129,bump,2,0.01,94.38749382940472,6.782689653414375,5.988736774289364,3.2499073944918804,8.018289234986142,-14.142850945946886,5.885487906008047
130,bump,3,0.001,10311.409087141781,5.74841756239994,4.375207458959854,0.0016697910250575568,-34.19147220153243,-36.853246806075475,-19.396536519891004
131,bump,3,0.002,2452.0574670485876,5.403077402371506,4.365638545598443,0.014672218021467596,-27.954929113961168,-30.633303479510605,-13.177712418976107
132,bump,3,0.003,1011.2461936683968,3.821852271229878,3.782838544646374,0.04300673310453648,-24.110894049907404,-26.788317654459235,-9.45381541438685
133,bump,3,0.004,595.9344440207047,5.138083301130317,4.701323321376291,0.18086090527990745,-21.816138349017212,-24.491963954814942,-6.300203649172506
134,bump,3,0.005,398.75764822768105,4.522894981416224,3.8261699528447703,0.14296806306392404,-20.076740173495512,-22.748858159498372,-5.505404835939388
135,bump,3,0.006,289.55485845916473,5.557009178346632,4.988915153940724,0.30905595834936284,-18.693418854966794,-21.35923832251969,-3.766689590099401
136,bump,3,0.007,213.3270494632089,5.781504418712115,4.827857223828463,0.6397778088105353,-17.364153018206427,-20.03508047314796,-3.3106040315838037
137,bump,3,0.008,158.2266366741946,5.43741190924925,5.441782317692948,1.085210217659693,-16.084877724674943,-18.720599797307898,-2.1043979347188073
138,bump,3,0.009000000000000001,115.2883174498795,5.7713830143683795,4.107292599409005,1.7107796290683157,-14.716788845105771,-17.267209880267707,0.18456291381357492
139,bump,3,0.01,103.55625584825162,5.4866422881712555,5.390026367879757,1.57001411095927,-14.254798591909115,-16.89773959415923,-0.18129996779358268
140,bump,4,0.001,12310.2046771345,4.799437786700729,-22.9373108622892,0.0067007749566184265,-34.98206280179415,-37.80185465039012,-17.97895925760257
141,bump,4,0.002,2758.0077842880514,4.214700122669716,-16.465222752741266,0.05960726753288079,-28.487360297181063,-31.307597011807683,-11.623455097214316
142,bump,4,0.003,1334.5026726264157,4.52164810333275,-13.348766570335846,0.24056581241279024,-25.334292003047647,-28.154211084475442,-8.819554314238902
143,bump,4,0.004,770.5660271716459,5.3810832202489784,-10.981234844138918,0.6413353009254814,-22.9513673703231,-25.767624399860818,-6.1650882550578
144,bump,4,0.005,488.6434971759335,4.99866530885099,-9.114706009593249,1.083862209267003,-20.984042073820813,-23.79706687969381,-4.353622196898411
145,bump,4,0.006,331.7972279065381,5.1514872026224765,-7.471119101754388,1.0726349588519581,-19.305537497914123,-22.1101797719843,-3.0220249135337793
146,bump,4,0.007,263.0906072252015,4.501823325782465,-6.5787030079795175,1.0055836762554091,-18.29632330205039,-21.103959454995955,-2.4633218886306962
147,bump,4,0.008,188.94308525654998,4.770547190976603,-5.3281513270716605,1.1869161055016852,-16.863680714060283,-19.67425450692122,-0.9474990355236089
148,bump,4,0.009000000000000001,155.62570103727776,4.979640632792495,-4.505342222555694,2.233709787131475,-16.033922103548864,-18.83414581884663,-0.09526443689816622
149,bump,4,0.01,116.63713389494738,5.195102723183911,-3.25524232315132,3.12581124110948,-14.775163619997421,-17.571286565732358,1.317316087523904
150,bump,5,0.001,11744.797981885458,3.965067122844987,-25.779925864924472,0.0017804239782540708,-35.429599692921144,-39.04877538724318,-22.305057927706148
151,bump,5,0.002,2821.051827704342,4.380751789964629,-19.59564903688613,0.0331668348696517,-29.236130290675963,-32.85433879170535,-16.161108822279452
152,bump,5,0.003,1220.6106691547893,4.5360032422343926,-15.9808391553231,0.04974828898603388,-25.599798460061848,-29.217581524496392,-12.598700537448641
153,bump,5,0.004,637.0309412456706,4.686423348881046,-13.196929591307471,0.15394370991839715,-22.779447412562558,-26.394884471970638,-9.643108814122506
154,bump,5,0.005,444.2729407837298,4.140711191339443,-11.598386210117106,0.20376890847354504,-21.216377728653203,-24.82943081407417,-8.272168110489053
155,bump,5,0.006,287.1718563489321,4.74929091880267,-9.817013428760347,0.4980030177523378,-19.359962417067244,-22.94477430469226,-6.816661772228451
156,bump,5,0.007,228.30443167495372,4.216282319860566,-8.803756577062021,0.29887932030384085,-18.331803927291737,-21.939425569188383,-5.383519732591281
157,bump,5,0.008,170.5834825302895,4.526796385682111,-7.6092071342914505,0.7734181554298942,-17.096006902227153,-20.675753691544635,-4.14812578683968
158,bump,5,0.009000000000000001,135.98327691371875,4.882031560426513,-6.584068546975094,1.2158962837174176,-16.089715532008547,-19.695797770901084,-3.3546167882610978
159,bump,5,0.01,100.02889618999805,5.114775418189895,-5.4722257680960045,2.178597591254781,-14.798403276746058,-18.36909930990061,-2.3105199814533006
160,bump,6,0.001,19411.156963197544,4.055348948032801,-21.73416326972214,0.0030411726521928618,-36.23351759885579,-40.159567562613745,-24.496983315868327
161,bump,6,0.002,4671.520007498961,4.666643333957462,-15.582469245405921,0.02061300492092951,-30.048621630706304,-33.97307951982077,-18.316298869614755
162,bump,6,0.003,2059.063764875965,5.056823156056703,-12.468746060916768,0.06742174170911547,-26.494138836922193,-30.416632790609462,-14.797536690634486
163,bump,6,0.004,1158.0107036845195,3.989498253146987,-9.611605733066282,0.09562290108003546,-23.9945771429348,-27.82998698598826,-12.303802254724852
164,bump,6,0.005,714.9761820950672,5.139715852178567,-7.582071159876591,0.2804135731132723,-21.90840878075121,-25.735873104666652,-10.221686894479545
165,bump,6,0.006,496.8169642570844,5.071446466673917,-8.606856986923678,0.7051220171638424,-20.324430175489162,-24.155549808827743,-9.08566861846097
166,bump,6,0.007,373.1789631933264,5.089374189061354,-4.72157318163006,0.8319345449238009,-19.094909839633246,-23.016406543506545,-7.455193060627182
167,bump,6,0.008,277.3078067739575,4.866905056586144,-4.216330016411308,0.9429547212359872,-17.800139801757197,-21.706817016921043,-6.42025782486974
168,bump,6,0.009000000000000001,246.70797686612522,4.759261321128992,-3.86212505257697,0.7327081790996702,-17.325332290086713,-21.225011557870133,-6.4814556869115245
169,bump,6,0.01,181.20061278275372,4.290782503968568,-2.399510105227505,0.9092664266999022,-15.986495275471398,-19.88352242209035,-4.478591330595822
170,bump,7,0.001,14408.82639783348,4.504203826730691,-26.477178608297393,0.00028083687071571624,-34.51601489592687,-38.58415629320791,-23.59540297128251
