,type,id,var_noise,initial_SNR,visu_SNR,sure_SNR,bayes_SNR,spc3_SNR,cusum_SNR,cusum2_SNR
185,AFIB,7,0.002,363812438.22872245,-56.12372175919705,-37.03938918382011,-52.86763795043722,-83.94908194818399,-83.97908795988835,-72.53677053579588
186,AFIB,7,0.004,96780577.20563707,-50.37282477640546,-31.129928913437027,-46.93817942030773,-78.19819701702119,-78.22820284844326,-66.78587171867571
187,AFIB,7,0.006,41727895.07912469,-46.71927133990604,-27.31512956412232,-43.329674731515304,-74.54455788268463,-74.574564289735,-63.132250679778075
188,AFIB,7,0.008,22579959.341367584,-44.052278131065385,-24.571213952040985,-40.61767516980482,-71.87753590778372,-71.90753896239941,-60.46524305907856
189,AFIB,7,0.01,14160652.652463872,-41.924317957170615,-22.717355881816058,-38.50380637564175,-69.85107887739545,-69.88108718261914,-58.438840600685666
190,AFIB,8,0.002,851200682.8220229,-58.980204049759955,-27.050959515019276,-57.45350648479963,-87.0141211940464,-87.02491368265056,-70.92008333408603
191,AFIB,8,0.004,225068349.6970431,-53.17274204469313,-25.160407333323857,-51.42386741410026,-81.23694739892332,-81.24773988469946,-65.1429200726657
192,AFIB,8,0.006,87006564.91531521,-49.01469062823872,-15.710624934408548,-47.29627086674338,-77.10932290238834,-77.12011538779103,-61.01528469918062
193,AFIB,8,0.008,57338559.09810098,-47.294650693531814,-18.748108552686798,-45.6121688944262,-75.29827146812455,-75.3090639515653,-59.204230895666605
194,AFIB,8,0.01,35727284.32913284,-45.17970210982756,-17.24116122108901,-43.430807218120655,-73.2438019901487,-73.2545944789826,-57.14976918093504
195,AFIB,9,0.002,256307711.04651132,-54.10062041618477,-45.85457889237286,-52.5759351042109,-82.78473351786073,-82.81086429687153,-66.71315420990494
196,AFIB,9,0.004,65075402.122039765,-48.17989778892632,-39.86266160076969,-46.83693039649341,-76.83127837416288,-76.85740919324604,-60.75972035182396
197,AFIB,9,0.006,32722870.905951247,-45.19429625073723,-36.91802652905044,-43.85131187721642,-73.84561614082021,-73.87174700732257,-57.93911533354944
198,AFIB,9,0.008,16425453.051804045,-42.20115097640037,-33.925206289182185,-40.85806827079032,-70.85224527449331,-70.87837632168336,-54.78070337998372
199,AFIB,9,0.01,10362871.273291303,-40.13502479610297,-31.65686082242709,-38.499263701659245,-68.85194602265514,-68.87807661914434,-52.78032102731058
200,SVTA,0,0.002,3489329127.469567,-52.33896471794611,-44.81906916266673,-51.14754373365315,-93.4819015672399,-94.73429333010537,-79.57187505133466
201,SVTA,0,0.004,849580563.0851147,-46.269927054526896,-38.723376471781854,-45.01273484433717,-87.34652855850908,-88.59892015318634,-73.43650263992653
202,SVTA,0,0.006,381849399.7905068,-42.79673793551865,-35.58880550439005,-41.53918794209012,-83.87340281214769,-85.1257947047492,-69.96337644483648
203,SVTA,0,0.008,220549591.878591,-40.44652060606619,-32.86732167958819,-39.15539919434331,-81.48954528523468,-82.74193692404083,-67.57951967075421
204,SVTA,0,0.01,139863681.79751173,-38.43508230986712,-30.9715544224154,-37.17759989082376,-79.51152907734266,-80.76392151384545,-65.60150075705839
205,SVTA,1,0.002,3501161425.4177375,-52.62570597983205,-49.71860176947657,-50.899802578202355,-92.78980602699019,-94.35600936151025,-74.46603809155901
206,SVTA,1,0.004,851449046.9726752,-46.485211738273236,-43.55610888927863,-44.75633709666649,-86.64927276740441,-88.21547561906075,-68.32550179057324
207,SVTA,1,0.006,437402171.40328634,-43.562604892355274,-40.66357480223982,-41.85775868813957,-83.75650190478493,-85.32270279331456,-65.43272227397165
208,SVTA,1,0.008,243288192.13814688,-41.04490947704398,-38.15348024132043,-39.32207506251047,-81.20890110257749,-82.77510280077216,-62.88512563567771
209,SVTA,1,0.01,153630636.36456627,-39.10909641355592,-36.1196931148408,-37.322862729556626,-79.21245447438093,-80.77866005671267,-60.88870184742247
210,SVTA,2,0.002,2213947092.2675676,-52.90341227935798,-50.49145433255096,-51.286378398088615,-91.67945984624853,-92.62043081184387,-73.26303845475887
211,SVTA,2,0.004,515949286.0733414,-46.54608894933741,-44.173293136458184,-44.960820393046575,-85.35385753318957,-86.29482851725496,-66.93743265494956
212,SVTA,2,0.006,241559447.06835023,-43.18613369287354,-40.875623280609204,-41.665103585141246,-82.05803446515502,-82.99900411747333,-63.6416142636272
213,SVTA,2,0.008,124946384.6113193,-40.32319107314947,-38.05318486008389,-38.80042549044326,-79.19502702389633,-80.13599747861315,-60.778610255052534
214,SVTA,2,0.01,85773236.45736013,-38.84907779358063,-36.41463790309372,-37.17046667883154,-77.5613053759753,-78.50227635634408,-59.14485507438238
215,SVTA,3,0.002,4370464692.2107935,-52.35900019878472,-48.333414169485785,-51.1975652123466,-94.62854487845118,-95.52695983776636,-76.58022556714012
216,SVTA,3,0.004,1028942537.9385185,-46.077690072395,-42.05214519602734,-44.91624740419511,-88.34718173886819,-89.24559636143273,-70.29886145675825
217,SVTA,3,0.006,451132178.8074409,-42.564067474983034,-38.471537498149516,-41.33546503816448,-84.76631276938889,-85.66472661038608,-66.71798987702172
218,SVTA,3,0.008,267761656.04795906,-40.26472174694923,-36.246914346942425,-39.06998612393866,-82.50075504624255,-83.39916954520918,-64.45243306543928
219,SVTA,3,0.01,174612920.22532076,-38.341734126354275,-35.65313177713917,-37.21344815151687,-80.64402788674847,-81.54244370119706,-62.5957149154926
220,SVTA,4,0.002,3727319695.8343086,-53.04152834592949,-49.47509819216705,-51.2161053532114,-93.93215383306088,-95.20347401952881,-77.2073588890353
221,SVTA,4,0.004,884342171.8837144,-46.82755385310844,-43.22738673057307,-44.96797867310605,-87.68439004662412,-88.9557104114784,-70.95959910281762
222,SVTA,4,0.006,394638805.04100525,-43.32352937358209,-39.69918404250086,-41.464736125254575,-84.18018754237336,-85.45150715262437,-67.45537425389671
223,SVTA,4,0.008,235993788.59459463,-41.05646569816514,-37.49057316709151,-39.2313641865758,-81.94719573265147,-83.21851525666423,-65.22238873442241
224,SVTA,4,0.01,159006635.89622116,-39.27425749453141,-35.77573056444016,-37.516654273307495,-80.23233519529714,-81.50365657071004,-63.50754782699828
225,SVTA,5,0.002,4690371512.738385,-52.76462021542059,-50.047731590867826,-51.17962794629375,-93.51136400369752,-95.63131235505496,-78.35015045539242
226,SVTA,5,0.004,1177210760.9566247,-46.761138970259466,-43.91165988795854,-45.17615556322579,-87.50783348975047,-89.627781672104,-72.3466244228207
227,SVTA,5,0.006,515000490.9407098,-43.13692421013307,-40.321249816067144,-41.58572730661747,-83.91737540757923,-86.03731794814468,-68.75615215272299
228,SVTA,5,0.008,306383683.34006107,-40.91536928368836,-38.11180189430556,-39.33162580871377,-81.66194362990296,-83.78189396271657,-66.50073899688647
229,SVTA,5,0.01,196730652.41443998,-38.92374796116941,-36.27497421325847,-37.40728198610843,-79.73801424313086,-81.85796124451785,-64.57680118544106
230,SVTA,6,0.002,845485536.2925583,-54.754636900947915,-50.308047554743126,-52.27122278271406,-81.41700699109705,-87.87125771384693,-68.35998549553884
231,SVTA,6,0.004,199828330.2862524,-48.42616491585748,-44.04361334063236,-46.00675988282006,-75.15250771678572,-81.60676660464246,-62.09548791185956
232,SVTA,6,0.006,95458185.66318077,-45.281779670093655,-40.83255011246393,-42.79838569127154,-71.94406878607833,-78.39832807278748,-58.88700944288217
233,SVTA,6,0.008,50778054.16993205,-42.47671559710846,-38.093943081285566,-39.99106800245413,-69.20270655013125,-75.65695230680633,-56.14574698493415
234,SVTA,6,0.01,32003243.511830147,-40.56766198950128,-36.206140475229354,-38.05240571545329,-67.19787779960168,-73.65213496370451,-54.14090567154308
235,SVTA,7,0.002,637613147.8907013,-52.87225425791074,-48.311498617765444,-49.39098546054101,-78.96832586818962,-86.60350435048309,-64.62863081498186
236,SVTA,7,0.004,171053343.59892625,-47.18841496385871,-42.51329536547456,-43.900934200278385,-73.25405685702034,-80.88924533658515,-58.914389751298614
237,SVTA,7,0.006,73641611.52482373,-43.58907669266755,-38.85335060633818,-40.37925522688606,-69.593985901959,-77.22916452291715,-55.254305877540155
238,SVTA,7,0.008,45081599.234339185,-41.427351725703225,-36.765164406200704,-38.10987716462024,-67.46275273563012,-75.09792596675203,-53.12304342348792
239,SVTA,7,0.01,27400071.348299056,-39.386511598920755,-34.64437082024595,-36.32303554695535,-65.30026096739753,-72.93544697439299,-50.960604663658316
240,SVTA,8,0.002,1495887108.192614,-55.164802965844764,-45.69477053649755,-53.11402498590867,-85.15644408302548,-89.3459182288001,-69.25129134392054
241,SVTA,8,0.004,345631987.4267356,-48.86105047983151,-39.37229205731547,-46.7509396446568,-78.7935928515522,-82.98306845384103,-62.88844092327337
242,SVTA,8,0.006,167929781.82196656,-45.75552977417107,-35.74979822772,-43.61640790954209,-75.65872881523927,-79.8482056367274,-59.75357867156943
243,SVTA,8,0.008,90429914.42295428,-43.067377509993854,-33.50952308218622,-40.92806013628447,-72.97057074704044,-77.16004883097942,-57.06542195344416
244,SVTA,8,0.01,58611100.6736542,-41.125555426455335,-31.6675359494784,-39.04541703381891,-71.08725617530999,-75.27672929984422,-55.18210522538331
245,SVTA,9,0.002,1053545319.4221547,-55.87302378191427,-33.18756364634888,-53.50773556834956,-84.57086092840308,-88.98811266283226,-69.23407336971627
246,SVTA,9,0.004,260602360.10398984,-49.806271133777,-27.383671505271664,-47.441013100459884,-78.50411450947534,-82.92136481989104,-63.1673222564533
247,SVTA,9,0.006,118793841.789921,-46.3944370096192,-30.032006543027933,-44.02921422315586,-75.09226813098647,-79.50951934721772,-59.7554794483477
248,SVTA,9,0.008,58676103.315433376,-43.331123382665744,-20.76370674671805,-40.965968347019064,-72.02894186216264,-76.44619364633084,-56.692141265683674
249,SVTA,9,0.01,40107999.842973776,-41.67888678594246,-19.06859336889419,-39.31371659569781,-70.37663850254646,-74.79388914320994,-55.039856873708345
250,WPW,0,0.002,419601825.6274696,-54.779967380285434,-40.2748479735757,-53.51754267968371,-84.3133721542855,-84.95299459270097,-68.99071855621915
251,WPW,0,0.004,99028140.33597209,-48.57883280427902,-34.24687905231204,-47.24677947787772,-78.04257818195917,-78.68220207783838,-62.7199285859674
252,WPW,0,0.006,42559678.31346633,-44.91133358335648,-30.52135513516805,-43.5792366486545,-74.37498763016534,-75.01460876890955,-59.05232907706286
253,WPW,0,0.008,26219013.818436224,-42.91040882578486,-28.367213109061396,-41.47547580785637,-72.27117060359377,-72.91079061826713,-56.94851174866442
254,WPW,0,0.01,16024502.364364538,-40.8800021602844,-26.2320416475435,-39.337259086534274,-70.13286984088779,-70.77248963940379,-54.81018783128363
255,WPW,1,0.002,374156737.0881908,-55.0106020821907,-39.10763905988589,-53.15054089932444,-83.30094168045873,-84.68118390859567,-68.66989409624446
256,WPW,1,0.004,85923664.6950217,-48.621203124532556,-32.719726579266386,-46.7611456353574,-76.91152908470899,-78.29177249127666,-62.28048585219852
257,WPW,1,0.006,39607275.75892941,-45.29218295948991,-29.48784907497385,-43.39784840084391,-73.54815703626399,-74.92839906490434,-58.91710938353053
258,WPW,1,0.008,23146037.211440794,-42.95923370538933,-27.473312890377066,-41.06495586574022,-71.21517198213166,-72.5954138689916,-56.58412339905928
259,WPW,1,0.01,14029764.518205412,-40.78502843685055,-24.859032706158487,-38.89079410942594,-69.0408988723259,-70.42114394888338,-54.40987021888689
260,WPW,2,0.002,297914548.8140113,-53.709668629450064,-45.72247221035631,-52.203262412692425,-79.7328769253261,-82.36694185598313,-68.96431212739765
261,WPW,2,0.004,75183533.89873305,-47.69458444544107,-39.79034530945803,-46.00731007958827,-73.75319386443466,-76.38725576292858,-62.98462282086416
262,WPW,2,0.006,33425152.85979889,-44.13823765190769,-36.222719746864485,-42.27311296533466,-70.23270894855679,-72.8667670217614,-59.464131211861854
263,WPW,2,0.008,18445726.23898244,-41.710853369751966,-33.64260174788355,-40.39276233675338,-67.65092968282438,-70.28498906816719,-56.88235277700892
264,WPW,2,0.01,11521997.471355634,-39.63183878238606,-31.60911594895296,-37.970108853320596,-65.60722791598513,-68.24129719204646,-54.83867226472354
265,WPW,3,0.002,818320415.5611541,-53.17179224402398,-50.20307510262242,-51.397756972979565,-87.29623778320126,-87.63041978102459,-63.78644793348088
266,WPW,3,0.004,235169261.1372086,-47.9058206467554,-44.78768230106438,-45.98236135163165,-81.88080738349325,-82.21498953552128,-58.37103381699052
267,WPW,3,0.006,99478597.00634098,-44.05014077727617,-41.05130576148031,-42.245913926657565,-78.14430530769725,-78.47848694426199,-54.634465033013335
268,WPW,3,0.008,53704952.508368626,-41.55119305820496,-38.374280803777545,-39.568851909827934,-75.4671526342075,-75.80133423056881,-51.95732680763031
269,WPW,3,0.01,34045694.140651666,-39.60159646304675,-36.395726105135545,-37.590365113572126,-73.48761845968397,-73.82179976838876,-49.97788968090787
270,WPW,4,0.002,936419972.7301935,-54.18086908005611,-47.04770628281566,-52.05868683063209,-87.07376519808352,-87.51928014422872,-64.46336812359961
271,WPW,4,0.004,231677074.3047354,-48.202930691163736,-40.98196368987537,-45.99384638698369,-81.00789109134689,-81.45340584468113,-58.397492458206756
272,WPW,4,0.006,97451636.98555702,-44.4710082731823,-36.87386409740797,-42.232133655017954,-77.24695005796877,-77.69246498544153,-54.63655441414283
273,WPW,4,0.008,63242403.19999982,-42.47613385399031,-35.00118113516545,-40.35423884837191,-75.36913230724385,-75.81464820709817,-52.758745267385414
274,WPW,4,0.01,39559100.58791484,-40.46812262380683,-33.31133525868755,-38.317752896651946,-73.33151492766311,-73.77703061190537,-50.721120931365164
275,WPW,5,0.002,934524605.9912233,-53.65868214529988,-48.57027210411565,-52.028182179563814,-85.98014016718767,-87.37469448131178,-65.97329905480072
276,WPW,5,0.004,241971676.6884461,-47.7905672778395,-42.702095790593155,-46.159978797699125,-80.11191478505256,-81.5064374940607,-60.10504557888983
277,WPW,5,0.006,110336287.23021868,-44.380506484642154,-39.2915670138239,-42.74959816575726,-76.7014479473643,-78.09599359352785,-56.6945995896759
278,WPW,5,0.008,53018671.012351945,-41.19731935638387,-36.02651301616148,-39.56678195749148,-73.51852860427898,-74.91308091121175,-53.51168565541638
279,WPW,5,0.01,38815551.41868411,-39.8429352846535,-34.66270522208824,-38.21267275374784,-72.1642794847975,-73.55883676801297,-52.157444010948346
280,WPW,6,0.002,1752175370.9873135,-53.74986437799426,-48.798913030396065,-51.59644704241018,-90.97168699275925,-91.31001803356939,-71.0938767442965
281,WPW,6,0.004,513485224.3095117,-48.38459794685398,-43.50526091955956,-46.26615549556519,-85.64119058378611,-85.9795216399376,-65.76336910408455
282,WPW,6,0.006,207183932.01564327,-44.40853604002551,-39.563699573015356,-42.32431338981031,-81.69973640743675,-82.03780432129469,-61.821654838232554
283,WPW,6,0.008,124388208.41663165,-42.259473630735116,-37.20117849514223,-40.10957772694199,-79.48395153212195,-79.82202066626259,-59.60586512591444
284,WPW,6,0.01,78216406.16333844,-40.3260843851869,-35.333567958232315,-38.094648758758126,-77.46890591146025,-77.80723574669659,-57.591098602880265
285,WPW,7,0.002,1943855457.8731134,-52.79280259063625,-49.62925647278196,-51.64735569472889,-88.2619715841916,-90.90466218310821,-69.63040825581939
286,WPW,7,0.004,518076503.7585538,-47.05002402783562,-43.886620986062866,-45.90468684084332,-82.51909752931078,-85.1619621585312,-63.887706516996076
287,WPW,7,0.006,227989119.7191898,-43.48527541643964,-40.3219241869266,-42.25712087087457,-78.95431314997589,-81.59717168163928,-60.322896125540304
288,WPW,7,0.008,133158202.21603008,-41.14986664379992,-37.9469079860108,-39.9217517118639,-76.61899705617053,-79.26169374911015,-57.98746555476615
289,WPW,7,0.01,86623686.77323231,-39.31663915363913,-36.11944684927996,-38.13693082884841,-74.75153633111799,-77.3943969238928,-56.12010391264693
290,WPW,8,0.002,1779957130.7158713,-53.54646994227133,-48.00935053703132,-52.142250774156565,-90.65050601459411,-91.16068071053559,-71.31914885525052
291,WPW,8,0.004,433214309.9650818,-47.37888898224632,-41.87240520763416,-45.55995731316705,-84.51344119219017,-85.02361559493502,-65.18208259502636
292,WPW,8,0.006,198493813.8909655,-43.95894244350827,-38.4087627731103,-42.17055174916637,-81.12388436494089,-81.63405860987154,-61.79252298634019
293,WPW,8,0.008,112274841.25179094,-41.48418867975075,-35.93441336607101,-39.60765388625599,-78.64924566359568,-79.1594024525941,-59.31786710568606
294,WPW,8,0.01,74645332.39130037,-39.71159335701449,-34.22354655639771,-37.835075308476085,-76.87641816105982,-77.38659496813257,-57.54508142331892
295,WPW,9,0.002,1268601321.3366396,-54.5986723021904,-50.985713877646326,-52.4341366275048,-88.73040999278955,-89.43558314294023,-69.00514662923173
296,WPW,9,0.004,317864145.84647065,-48.557654477305206,-44.97507863530216,-46.42334159760803,-82.71957508596915,-83.42474805564518,-62.99432972452696
297,WPW,9,0.006,129068603.13813217,-44.61303300801718,-41.06044652921164,-42.50924589555406,-78.8053664531869,-79.51053929222702,-59.053723623632834
298,WPW,9,0.008,73454127.78142232,-42.135275042754714,-38.61291651206356,-40.061237658430855,-76.35732028442257,-77.06249346582145,-56.632081163365285
299,WPW,9,0.01,48524603.619381085,-40.48570190884635,-36.81272117026929,-38.26090603627519,-74.55677908986326,-75.2619521625208,-54.83147843941896
300,PVC,0,0.002,1710636735.9248028,-56.05235221262244,-35.71943440934867,-54.26522417579729,-89.46477118724303,-91.33702396870453,-75.17471373437533
301,PVC,0,0.004,438935007.6951768,-50.14477571103104,-29.5707319020716,-48.35767272404582,-83.5571958732234,-85.4294484996228,-69.2671377995715
302,PVC,0,0.006,196558736.466454,-46.62325422492717,-25.793867064748362,-44.86899111404504,-80.06811374221616,-81.94036756656985,-65.77806034094459
303,PVC,0,0.008,111866609.9988321,-44.20777473163077,-23.138470871134032,-42.4215046974355,-77.62019545863802,-79.49244914408375,-63.33014139180218
304,PVC,0,0.01,66548836.15983256,-41.952293373319385,-21.2745581293712,-40.16524094280769,-75.36460031692408,-77.23685219998688,-61.05430292127104
305,PVC,1,0.002,1306935985.3559408,-54.75490583005335,-45.731810084679836,-53.42570689880369,-83.14531094636847,-90.14607953362923,-71.52485333763336
306,PVC,1,0.004,344503153.08381325,-48.99555662521787,-40.028220778658586,-47.6351232338648,-77.35469369499177,-84.35546715935159,-65.73424597132907
307,PVC,1,0.006,150340884.01517615,-45.36316301863706,-36.44950941053828,-44.034025296656395,-73.75352677244175,-80.75430497998883,-62.133105256895654
308,PVC,1,0.008,83998773.0076708,-42.80334520186458,-33.88251639329104,-41.50602053372743,-71.2255036995216,-78.22626708664356,-59.60501140142963
309,PVC,1,0.01,51552762.27399113,-40.77782953397338,-31.69739044789822,-39.38625258691523,-69.10528852985206,-76.10605602986641,-57.48484171352639
310,PVC,2,0.002,2193977291.4031076,-56.23888439092635,-39.38714475593813,-54.46686639434952,-90.12569294932084,-92.18536466835046,-76.77600219460061
311,PVC,2,0.004,528557132.09196776,-50.08619380185337,-33.20703044868501,-48.285487679152425,-83.94428870908037,-86.00396136578921,-70.59459864810557
312,PVC,2,0.006,232829671.44595066,-46.49695344125249,-29.65100425299376,-44.7249864304979,-80.38375689729853,-82.44342797645741,-67.03406483548537
313,PVC,2,0.008,136093143.85120827,-44.16504636247707,-27.38911253878317,-42.393015377843554,-78.05173047031207,-80.11140351878842,-64.70204263032316
314,PVC,2,0.01,96269780.53987683,-42.70251056416562,-25.951992942906013,-40.889620712804145,-76.54826439297186,-78.60793878610531,-63.19857460897513
315,PVC,3,0.002,896755475.6416954,-53.815641512908705,-42.620687167156326,-51.46223645575124,-83.33366331354172,-88.46419493879203,-71.92527826952441
316,PVC,3,0.004,279046587.3511456,-48.7456185074394,-37.44762347357887,-46.29277386198358,-78.26370295439989,-83.39422567095924,-66.85531875814868
317,PVC,3,0.006,102331529.32177372,-44.38897777369094,-33.40154168951938,-42.03569170803601,-73.90701961812381,-79.03754988073415,-62.49863556558326
318,PVC,3,0.008,61852784.722960636,-42.237212687589135,-31.062394252718335,-39.84926685768925,-71.72051057463621,-76.85104568665639,-60.31212273939268
319,PVC,3,0.01,39727853.18409678,-40.31462257921345,-30.02905508193677,-37.92673826646835,-69.79786123774163,-74.92840161875111,-58.38947357756262
320,PVC,4,0.002,1003120099.3812584,-54.5065526161299,-42.23739398119467,-52.84605770876049,-87.54899426433025,-89.09419162859282,-73.02909533152422
321,PVC,4,0.004,258345397.71126097,-48.67591109333201,-36.34633605242658,-46.95457233607739,-81.65747645883732,-83.20267242355469,-67.1375876779025
322,PVC,4,0.006,108773250.90299508,-44.979196551607004,-32.54259229225052,-43.1978515321488,-77.90068480781062,-79.44588256051064,-63.380785167965676
323,PVC,4,0.008,66769593.56517119,-42.738906499979585,-30.42413896321611,-41.078588179509346,-75.78124757829013,-77.32644623283561,-61.26136050249879
324,PVC,4,0.01,40871345.888038255,-40.75799916788255,-28.441919701466006,-38.946976847831344,-73.64965741642634,-75.19485365984195,-59.129775507072715
325,PVC,5,0.002,1182421635.1138508,-54.451918879274785,-42.37555338241434,-52.95875554663216,-88.26585480245066,-89.97582334849065,-73.80214343993528
326,PVC,5,0.004,278223814.07597935,-48.168232578530194,-36.09232748644997,-46.788680382275615,-81.98207436624051,-83.69204285689347,-67.5183627537969
327,PVC,5,0.006,141970911.71908647,-45.24627591528984,-33.1210133104628,-43.86675174443244,-79.06012325107575,-80.77009247278797,-64.59641684478662
328,PVC,5,0.008,80443020.04908824,-42.77903429480573,-30.45477392840436,-41.28620928303208,-76.59301716264248,-78.3029848804584,-62.129285905657895
329,PVC,5,0.01,44516754.22897551,-40.20965946102817,-28.187614093309893,-38.83037735945255,-74.02336723946358,-75.73333491544939,-59.559643736734344
330,PVC,6,0.002,1483877027.155644,-55.233645094813795,-37.91598513301324,-54.51113517324473,-90.2505448314671,-90.9004245446384,-76.52453758654755
331,PVC,6,0.004,340813423.90346164,-48.88520890999278,-31.456756677057193,-48.122331258155484,-83.86172797883955,-84.51160858196079,-70.13572899478899
332,PVC,6,0.006,160007321.74136016,-45.60144512110949,-28.248353199081464,-44.83856541557877,-80.57797246333581,-81.2278505539794,-66.85195532676762
333,PVC,6,0.008,87466250.68846925,-42.978579802060224,-28.077593162759488,-42.21569951786744,-77.9549692798226,-78.6048493083387,-64.22896052731191
334,PVC,6,0.01,63637359.45323845,-41.55693765860576,-24.319302951171803,-40.834427963213535,-76.57367659939939,-77.223557806756,-62.847690169873715
335,PVC,7,0.002,1068036104.7147797,-55.78511171949061,-39.52335613171831,-53.49272222060725,-87.34295044895032,-89.16982109351824,-71.31222466044085
336,PVC,7,0.004,291002376.45244086,-50.13820693250072,-35.499426750859165,-47.845224780704356,-81.69605614166315,-83.5229269275539,-65.66532436213735
337,PVC,7,0.006,130223596.92126922,-46.6462457575761,-30.32935076957775,-44.35381605383874,-78.20398861704317,-80.03085883236358,-62.17325771640209
338,PVC,7,0.008,73619676.56039135,-44.169123540303005,-28.410161327129927,-41.87625239160414,-75.72702823214571,-77.55389953182471,-59.69630482605158
339,PVC,7,0.01,43470785.08771818,-41.88139153971798,-25.691357842326667,-39.58780599686288,-73.43906773665114,-75.26593783373929,-57.408349486219535
340,PVC,8,0.002,1198486211.4406607,-54.97517027484595,-43.85839055852223,-52.42397542753607,-85.48779990510242,-90.05489522339121,-71.47142124853688
341,PVC,8,0.004,274431441.9463685,-48.634039424066685,-37.45676505722053,-46.22303609618636,-79.08582218569909,-83.65290773272534,-65.06938280645802
342,PVC,8,0.006,127343317.95298843,-45.23860110477212,-34.4861655378874,-42.539766934109544,-75.7512259627243,-80.31832535178003,-61.73485835955631
343,PVC,8,0.008,69803424.6488869,-42.62765629166961,-32.007766132148056,-39.8298518597136,-73.14021939729703,-77.70732763513782,-59.123904740671506
344,PVC,8,0.01,46273414.64904145,-40.9339406658517,-30.22639254762894,-38.69674001434164,-71.35475669685104,-75.92187288768444,-57.33846839815493
345,PVC,9,0.002,1568327167.2887414,-55.76961049496263,-40.8296133037235,-54.385469988711776,-83.0326103397207,-90.83384375479702,-71.81302042372431
346,PVC,9,0.004,383830330.2572266,-49.656635974521414,-34.71751159779464,-48.272537347873566,-76.91963705543819,-84.72087007387111,-65.70004945760955
347,PVC,9,0.006,152531399.64982617,-45.64893770257854,-30.71131684916866,-44.2647492083842,-72.91184007122811,-80.7130702872598,-61.69224180213705
348,PVC,9,0.008,92231122.26041111,-43.464015486028664,-28.420915326431036,-42.08022419546679,-70.72702546937259,-78.52825316565341,-59.50741669029434
349,PVC,9,0.01,62320448.62767148,-41.69937503235484,-26.77462554982332,-40.28202011935383,-69.02454937902883,-76.82578280111198,-57.80495493175573
350,Bigeminy,0,0.002,503152319.0944973,-52.706916901343064,-49.2850151174434,-51.37584817905605,-79.4298054521528,-84.66935300347272,-67.13816255926255
351,Bigeminy,0,0.004,117041889.38526161,-46.341179991026486,-42.95149536733932,-45.04259616856401,-73.0962169105683,-78.3357693848326,-60.80457885866228
352,Bigeminy,0,0.006,54484256.287782796,-43.020516468539,-39.63086887597511,-41.72208955287439,-69.77553350395425,-75.01507216314675,-57.483886057436536
353,Bigeminy,0,0.008,30573116.231356047,-40.51101847048472,-37.12168620575953,-39.21267172443861,-67.26624498736192,-72.50576643552995,-54.974583028762126
354,Bigeminy,0,0.01,20438074.210818835,-38.794490710529786,-36.56465611903305,-37.46393120125086,-65.5172082790544,-70.75675716299712,-53.22555564243917
355,Bigeminy,1,0.002,334648088.1336445,-52.70667766498577,-49.36295404043008,-50.93068770661698,-70.75740138339371,-78.82788905116928,-63.10163092791871
356,Bigeminy,1,0.004,84347021.5527119,-46.63585884553652,-43.339370612287816,-44.85172938406141,-64.772201812007,-72.84270231899765,-57.11646254191202
357,Bigeminy,1,0.006,38525115.50609742,-43.174965359622554,-39.971825574956156,-41.36658679950397,-61.368976430447766,-69.43945862264323,-53.7131831872896
358,Bigeminy,1,0.008,21343917.465142976,-40.80462953735286,-37.44172477269416,-38.977769187873044,-58.80426011808885,-66.87474393074682,-51.14851348881267
359,Bigeminy,1,0.01,14483117.803327112,-39.148880745936175,-35.75736381266357,-37.29331357928763,-57.12013947964802,-65.19063229431984,-49.46434828804287
360,Bigeminy,2,0.002,489512448.83676326,-53.960699249514164,-51.418496808840615,-51.609568346285506,-79.00564845425554,-83.54925694763715,-65.6337045969027
361,Bigeminy,2,0.004,126385978.43364759,-48.0517578662578,-45.52763650568886,-45.72896589809783,-73.12500409907443,-77.66860997321655,-59.75304767979625
362,Bigeminy,2,0.006,58763472.426146515,-44.75410655907914,-42.21202558100815,-42.40280439528376,-69.79909895259526,-74.34269874509513,-56.42711443424989
363,Bigeminy,2,0.008,33417789.763333187,-42.30308009882107,-39.760767136659744,-39.951959204935626,-67.3477895417529,-71.89139810400914,-53.97584841086389
364,Bigeminy,2,0.01,20912876.497040477,-40.23915670145488,-37.72526725858892,-37.91610885712819,-65.31214089020045,-69.85575438833449,-51.94020922034004
365,Bigeminy,3,0.002,345149295.7750121,-53.35163555257349,-48.848652384609764,-51.28835595703353,-73.02648023686855,-79.58663388771588,-64.6846624796457
366,Bigeminy,3,0.004,85408630.37937343,-47.25937621152837,-42.67259634463221,-45.2224606852277,-66.96142882265308,-73.52157943194604,-58.61958796488683
367,Bigeminy,3,0.006,38959369.2777071,-43.877768880911994,-39.18868193183969,-41.814522782141196,-63.55251655235894,-70.11268083288714,-55.210694215987374
368,Bigeminy,3,0.008,22189569.46956566,-41.516224724695896,-36.726374390049415,-39.490163820816306,-61.10793375977583,-67.66806104007765,-52.76614972191024
369,Bigeminy,3,0.01,14452193.949148452,-39.54369513729438,-35.02514320975325,-37.508912176899265,-59.24572645853631,-65.8058990571847,-50.90395935427449
370,Bigeminy,4,0.002,560434121.2982934,-52.895356849631455,-48.395182536407965,-50.70766994315611,-78.34235077712874,-84.5468525755962,-66.60122197890755
